GPSTime, DeviceTime, Longitude,Latitude,GPSSpeed(Meters/second),HorizontalDilutionofPrecision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),EngineRPM(rpm),EngineLoad(%),Speed(OBD)(km/h),ThrottlePosition(Manifold)(%),KilometersPerLitre(Instant)(kpl),GPSAltitude(m)
Wed Jun 19 19:55:18 GMT+02:00 2019,55:18.4,11.34133448,43.29542014,0,10.72,283.6241455,0,0.17997742,-0.5826874,9.789246,0.024395764,1622.25,27.05882454,0,14.11764717,0,283.6241455
Wed Jun 19 19:55:18 GMT+02:00 2019,55:18.5,11.34133448,43.29542014,0,10.72,283.6241455,0,0.08181763,-0.5419769,9.715027,0.01945355,1622.25,27.05882454,0,14.11764717,0,283.6241455
Wed Jun 19 19:55:18 GMT+02:00 2019,55:18.6,11.34133448,43.29542014,0,10.72,283.6241455,0,0.024353027,-0.20201111,9.753342,0.018730514,1622.25,27.05882454,0,14.11764717,0,283.6241455
Wed Jun 19 19:55:19 GMT+02:00 2019,55:18.7,11.34133257,43.2954182,0,10.72,283.6428833,0,0.009994507,0.06614685,9.753342,0.018824697,1622.25,27.05882454,0,14.11764717,0,283.6428833
Wed Jun 19 19:55:19 GMT+02:00 2019,55:18.8,11.34133257,43.2954182,0,10.72,283.6428833,0,0.021957397,0.17388916,9.817978,0.020609763,1622.25,26.66666794,0,14.11764717,0,283.6428833
Wed Jun 19 19:55:19 GMT+02:00 2019,55:18.9,11.34133257,43.2954182,0,10.72,283.6428833,0,-0.016342163,0.17868042,9.750946,0.019929111,1622.25,26.66666794,0,14.11764717,0,283.6428833
Wed Jun 19 19:55:19 GMT+02:00 2019,55:19.0,11.34133257,43.2954182,0,10.72,283.6428833,0,-0.06661987,0.23373413,9.832336,0.019177683,1622.25,26.66666794,0,14.11764717,0,283.6428833
Wed Jun 19 19:55:19 GMT+02:00 2019,55:19.1,11.34133257,43.2954182,0,10.72,283.6428833,0,-0.061828613,0.37260437,9.736572,0.017838359,1622.25,26.66666794,0,14.11764717,0,283.6428833
Wed Jun 19 19:55:19 GMT+02:00 2019,55:19.2,11.34133257,43.2954182,0,10.72,283.6428833,0,-0.10493469,0.52583313,9.463638,0.018396398,1622.25,26.66666794,0,14.11764717,0,283.6428833
Wed Jun 19 19:55:19 GMT+02:00 2019,55:19.3,11.34133257,43.2954182,0,10.72,283.6428833,0,0.07463074,0.30317688,9.765305,0.020834835,1622.25,26.66666794,0,14.50980377,0,283.6428833
Wed Jun 19 19:55:19 GMT+02:00 2019,55:19.4,11.34133257,43.2954182,0,10.72,283.6428833,0,0.019577026,0.41809082,10.634399,0.10945284,1622.25,26.66666794,0,14.50980377,0,283.6428833
Wed Jun 19 19:55:19 GMT+02:00 2019,55:19.5,11.34133257,43.2954182,0,10.72,283.6428833,0,-0.037887573,0.67666626,8.647217,-0.09125042,1622.25,26.66666794,0,14.50980377,0,283.6428833
Wed Jun 19 19:55:19 GMT+02:00 2019,55:19.6,11.34133257,43.2954182,0,10.72,283.6428833,0,0.2733612,0.12600708,10.268082,0.020486807,1622.25,26.66666794,0,14.50980377,0,283.6428833
Wed Jun 19 19:55:20 GMT+02:00 2019,55:19.7,11.34133335,43.29541771,0,11.792,283.3568115,0,-0.06661987,0.14755249,9.94487,0.01990896,1622.25,26.66666794,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:20 GMT+02:00 2019,55:19.8,11.34133335,43.29541771,0,11.792,283.3568115,0,0.096191406,0.39414978,9.851501,0.029658675,707,26.66666794,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:20 GMT+02:00 2019,55:19.9,11.34133335,43.29541771,0,11.792,283.3568115,0,0.13928223,0.29599,9.537857,0.012416933,707,26.66666794,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:20 GMT+02:00 2019,55:20.0,11.34133335,43.29541771,0,11.792,283.3568115,0,0.13209534,0.24571228,10.0095215,0.022740925,707,26.66666794,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:20 GMT+02:00 2019,55:20.1,11.34133335,43.29541771,0,11.792,283.3568115,0,0.18476868,0.02545166,9.240982,0.019376729,707,26.66666794,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:20 GMT+02:00 2019,55:20.2,11.34133335,43.29541771,0,11.792,283.3568115,0,0.23265076,-0.4988861,9.597717,0.004545271,707,26.66666794,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:20 GMT+02:00 2019,55:20.3,11.34133335,43.29541771,0,11.792,283.3568115,0,0.13928223,-0.61380005,9.676727,0.016790723,707,35.68627548,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:20 GMT+02:00 2019,55:20.4,11.34133335,43.29541771,0,11.792,283.3568115,0,0.17758179,-0.644928,9.901779,0.021290831,707,35.68627548,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:20 GMT+02:00 2019,55:20.5,11.34133335,43.29541771,0,11.792,283.3568115,0,0.07463074,-0.5826874,9.947266,0.040336013,707,35.68627548,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:20 GMT+02:00 2019,55:20.6,11.34133335,43.29541771,0,11.792,283.3568115,0,0.11773682,-0.9657593,9.952057,0.026913099,707,35.68627548,0,14.50980377,0,283.3568115
Wed Jun 19 19:55:21 GMT+02:00 2019,55:20.7,11.34133359,43.29541835,0,10.72,282.7692871,0,0.18237305,-0.7885895,9.667145,0.019962898,707,35.68627548,0,14.50980377,0,282.7692871
Wed Jun 19 19:55:21 GMT+02:00 2019,55:20.8,11.34133359,43.29541835,0,10.72,282.7692871,0,0.15364075,-0.9011078,9.770096,0.017939124,707,35.68627548,0,9.019607544,0,282.7692871
Wed Jun 19 19:55:21 GMT+02:00 2019,55:20.9,11.34133359,43.29541835,0,10.72,282.7692871,0,0.24942017,-0.8675995,9.765305,0.02426517,707,35.68627548,0,9.019607544,0,282.7692871
Wed Jun 19 19:55:21 GMT+02:00 2019,55:21.0,11.34133359,43.29541835,0,10.72,282.7692871,0,0.005203247,-0.82688904,9.396606,0.01324302,707,35.68627548,0,9.019607544,0,282.7692871
Wed Jun 19 19:55:21 GMT+02:00 2019,55:21.1,11.34133359,43.29541835,0,10.72,282.7692871,0,0.29490662,-0.82928467,9.59053,0.01596067,707,35.68627548,0,9.019607544,0,282.7692871
Wed Jun 19 19:55:21 GMT+02:00 2019,55:21.2,11.34133359,43.29541835,0,10.72,282.7692871,0,-0.021133423,-0.92025757,10.0095215,0.04922092,902.5,35.68627548,0,9.019607544,0,282.7692871
Wed Jun 19 19:55:21 GMT+02:00 2019,55:21.3,11.34133359,43.29541835,0,10.72,282.7692871,0,0.22068787,-0.84843445,9.7677,0.024267197,902.5,35.68627548,0,9.019607544,0,282.7692871
Wed Jun 19 19:55:21 GMT+02:00 2019,55:21.4,11.34133359,43.29541835,0,10.72,282.7692871,0,0.045913696,-0.7909851,9.750946,0.014574687,902.5,35.68627548,0,9.019607544,0,282.7692871
Wed Jun 19 19:55:21 GMT+02:00 2019,55:21.5,11.34133359,43.29541835,0,10.72,282.7692871,0,0.20391846,-0.8460388,9.640808,0.011224449,902.5,35.68627548,7,9.019607544,0,282.7692871
Wed Jun 19 19:55:21 GMT+02:00 2019,55:21.6,11.34133359,43.29541835,0,10.72,282.7692871,0,0.23025513,-1.0232086,10.14119,0.06385088,902.5,35.68627548,7,9.019607544,0,282.7692871
Wed Jun 19 19:55:22 GMT+02:00 2019,55:21.7,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.07702637,-1.1285553,9.84671,0.03554597,902.5,27.05882454,7,9.019607544,0,282.8432007
Wed Jun 19 19:55:22 GMT+02:00 2019,55:21.8,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.15364075,-1.1309509,9.334351,0.022765541,902.5,27.05882454,7,9.019607544,0,282.8432007
Wed Jun 19 19:55:22 GMT+02:00 2019,55:21.9,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.32603455,-1.2530518,9.70784,0.022925854,902.5,27.05882454,7,9.019607544,0,282.8432007
Wed Jun 19 19:55:22 GMT+02:00 2019,55:22.0,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.28292847,-1.3248901,9.7964325,0.032697678,902.5,27.05882454,7,9.019607544,0,282.8432007
Wed Jun 19 19:55:22 GMT+02:00 2019,55:22.1,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.16801453,-1.257843,9.360687,0.024521977,902.5,27.05882454,7,9.019607544,0,282.8432007
Wed Jun 19 19:55:22 GMT+02:00 2019,55:22.2,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.24223328,-1.2961578,9.516312,0.02218604,902.5,27.05882454,7,9.019607544,0,282.8432007
Wed Jun 19 19:55:22 GMT+02:00 2019,55:22.3,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.012390137,-1.2650299,9.336746,-0.014968097,902.5,27.05882454,7,9.019607544,0,282.8432007
Wed Jun 19 19:55:22 GMT+02:00 2019,55:22.4,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.29011536,-1.2937622,9.5043335,0.016524382,902.5,27.05882454,7,9.019607544,0,282.8432007
Wed Jun 19 19:55:22 GMT+02:00 2019,55:22.5,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.15603638,-1.3560028,9.7677,0.018311977,902.5,27.05882454,7,9.019607544,5.48421669,282.8432007
Wed Jun 19 19:55:22 GMT+02:00 2019,55:22.6,11.34133357,43.29541859,0,9.648001,282.8432007,0,0.15364075,-1.281784,9.616867,0.018953465,902.5,27.05882454,7,9.019607544,5.48421669,282.8432007
Wed Jun 19 19:55:23 GMT+02:00 2019,55:22.7,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.15124512,-1.3224945,9.614471,0.01399374,902.5,27.05882454,7,9.019607544,5.48421669,282.8825684
Wed Jun 19 19:55:23 GMT+02:00 2019,55:22.8,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.122528076,-1.2171478,9.382233,0.019811898,769,27.05882454,7,9.019607544,5.48421669,282.8825684
Wed Jun 19 19:55:23 GMT+02:00 2019,55:22.9,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.13209534,-1.2386932,9.324768,0.017695164,769,27.05882454,7,9.019607544,5.48421669,282.8825684
Wed Jun 19 19:55:23 GMT+02:00 2019,55:23.0,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.2158966,-1.3560028,9.545044,0.007583916,769,27.05882454,7,9.019607544,5.48421669,282.8825684
Wed Jun 19 19:55:23 GMT+02:00 2019,55:23.1,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.15603638,-1.2793884,9.573776,0.022251137,769,27.05882454,6,9.019607544,5.48421669,282.8825684
Wed Jun 19 19:55:23 GMT+02:00 2019,55:23.2,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.33320618,-1.3392487,10.050217,0.024543399,769,27.05882454,6,9.019607544,5.48421669,282.8825684
